scientificName,n_prot_areas,mean_coverage,taxonKey,speciesKey,kingdom,phylum,order,class,genus,family,species,rank,includes
Rumex patientia L.,3,,2889019,2889019,Plantae,Tracheophyta,Caryophyllales,Magnoliopsida,Rumex,Polygonaceae,Rumex patientia,SPECIES,2889019: Rumex patientia L.
"Sander lucioperca (Linnaeus, 1758)",3,,2382155,2382155,Animalia,Chordata,Perciformes,,Sander,Percidae,Sander lucioperca,SPECIES,"2382155: Sander lucioperca (Linnaeus, 1758) | 2382158: Stizostedion lucioperca (Linnaeus, 1758)"
Saponaria officinalis L.,3,,3085360,3085360,Plantae,Tracheophyta,Caryophyllales,Magnoliopsida,Saponaria,Caryophyllaceae,Saponaria officinalis,SPECIES,3085360: Saponaria officinalis L.
Senecio inaequidens DC.,3,,3109086,3109086,Plantae,Tracheophyta,Asterales,Magnoliopsida,Senecio,Asteraceae,Senecio inaequidens,SPECIES,3109086: Senecio inaequidens DC.
Setaria pumila (Poir.) Roem. & Schult.,3,,5289693,5289693,Plantae,Tracheophyta,Poales,Liliopsida,Setaria,Poaceae,Setaria pumila,SPECIES,5289693: Setaria pumila (Poir.) Roem. & Schult.
Setaria verticillata (L.) P.Beauv.,3,,5289686,5289686,Plantae,Tracheophyta,Poales,Liliopsida,Setaria,Poaceae,Setaria verticillata,SPECIES,2703015: Setaria verticilliformis Dumort. | 5289686: Setaria verticillata (L.) P.Beauv. | 7226776: Setaria verticillata var. verticillata | 7908347: Setaria verticillata var. ambigua (Guss.) Parl.
Setaria viridis (L.) P.Beauv.,3,,5289684,5289684,Plantae,Tracheophyta,Poales,Liliopsida,Setaria,Poaceae,Setaria viridis,SPECIES,5289684: Setaria viridis (L.) P.Beauv. | 5673343: Setaria viridis var. major Gray | 5673918: Setaria italica subsp. viridis (L.) Thell. | 5673924: Setaria italica subsp. pycnocoma (Steud.) De Wet | 5708237: Setaria viridis var. viridis
"Sibirionetta formosa (Georgi, 1775)",3,,9235549,9235549,Animalia,Chordata,Anseriformes,Aves,Sibirionetta,Anatidae,Sibirionetta formosa,SPECIES,"2498107: Anas formosa Georgi, 1775 | 9235549: Sibirionetta formosa (Georgi, 1775)"
Silene coronaria (L.) Clairv.,3,,5384741,5384741,Plantae,Tracheophyta,Caryophyllales,Magnoliopsida,Silene,Caryophyllaceae,Silene coronaria,SPECIES,3085878: Lychnis coronaria (L.) Desr. | 5384741: Silene coronaria (L.) Clairv.
"Silurus glanis Linnaeus, 1758",3,,2337607,2337607,Animalia,Chordata,Siluriformes,,Silurus,Siluridae,Silurus glanis,SPECIES,"2337607: Silurus glanis Linnaeus, 1758 | 2337608: Siluris glanis Linnaeus, 1758"
Silybum marianum (L.) Gaertn.,3,,3145214,3145214,Plantae,Tracheophyta,Asterales,Magnoliopsida,Silybum,Asteraceae,Silybum marianum,SPECIES,3145214: Silybum marianum (L.) Gaertn.
Sinapis alba L.,3,,3047621,3047621,Plantae,Tracheophyta,Brassicales,Magnoliopsida,Sinapis,Brassicaceae,Sinapis alba,SPECIES,3047621: Sinapis alba L. | 3047633: Sinapis alba subsp. dissecta (Lag.) Simonk. | 7225693: Sinapis alba subsp. alba
Solanum decipiens Opiz,3,,2932872,2932872,Plantae,Tracheophyta,Solanales,Magnoliopsida,Solanum,Solanaceae,Solanum decipiens,SPECIES,2932877: Solanum nigrum subsp. schultesii (Opiz) Wessely
Solanum lycopersicum L.,3,,2930137,2930137,Plantae,Tracheophyta,Solanales,Magnoliopsida,Solanum,Solanaceae,Solanum lycopersicum,SPECIES,2930137: Solanum lycopersicum L. | 4274699: Solanum lycopersicum var. lycopersicum
Solidago canadensis L.,3,,5389029,5389029,Plantae,Tracheophyta,Asterales,Magnoliopsida,Solidago,Asteraceae,Solidago canadensis,SPECIES,5389029: Solidago canadensis L.
Solidago gigantea Aiton,3,,5389017,5389017,Plantae,Tracheophyta,Asterales,Magnoliopsida,Solidago,Asteraceae,Solidago gigantea,SPECIES,5389017: Solidago gigantea Aiton
Sorbaria sorbifolia (L.) A.Braun,3,,3012089,3012089,Plantae,Tracheophyta,Rosales,Magnoliopsida,Sorbaria,Rosaceae,Sorbaria sorbifolia,SPECIES,3012089: Sorbaria sorbifolia (L.) A.Braun
Sporobolus anglicus (C.E.Hubb.) P.M.Peterson & Saarela,3,,9398259,9398259,Plantae,Tracheophyta,Poales,Liliopsida,Sporobolus,Poaceae,Sporobolus anglicus,SPECIES,5290029: Spartina anglica C.E.Hubb.
Sporobolus ×townsendii (H.Groves & J.Groves) P.M.Peterson & Saarela,3,,9393876,9393876,Plantae,Tracheophyta,Poales,Liliopsida,Sporobolus,Poaceae,Sporobolus townsendii,SPECIES,5290034: Spartina ×townsendii H.Groves & J.Groves
Symphoricarpos albus (L.) K.Koch,3,,8012439,8012439,Plantae,Tracheophyta,Dipsacales,Magnoliopsida,Symphoricarpos,Caprifoliaceae,Symphoricarpos albus,SPECIES,2888634: Symphoricarpos albus (L.) S.F.Blake | 3855854: Symphoria racemosa (Michx.) Pursh | 6369607: Symphoricarpos albus var. laevigatus (Fernald) S.F.Blake | 6369850: Symphoricarpos racemosus Michx. | 8012439: Symphoricarpos albus (L.) K.Koch
Symphyotrichum lanceolatum (Willd.) G.L.Nesom,3,,9202318,9202318,Plantae,Tracheophyta,Asterales,Magnoliopsida,Symphyotrichum,Asteraceae,Symphyotrichum lanceolatum,SPECIES,5406285: Aster ×lanceolatus Willd. | 9202318: Symphyotrichum lanceolatum (Willd.) G.L.Nesom
Syringa vulgaris L.,3,,5415039,5415039,Plantae,Tracheophyta,Lamiales,Magnoliopsida,Syringa,Oleaceae,Syringa vulgaris,SPECIES,5415039: Syringa vulgaris L.
"Tadorna ferruginea (Pallas, 1764)",3,,2498015,2498015,Animalia,Chordata,Anseriformes,Aves,Tadorna,Anatidae,Tadorna ferruginea,SPECIES,"2498015: Tadorna ferruginea (Pallas, 1764)"
Tanacetum parthenium (L.) Sch.Bip.,3,,3118430,3118430,Plantae,Tracheophyta,Asterales,Magnoliopsida,Tanacetum,Asteraceae,Tanacetum parthenium,SPECIES,3118430: Tanacetum parthenium (L.) Sch.Bip.
"Theba pisana (O.F.Müller, 1774)",3,,2294277,2294277,Animalia,Mollusca,Stylommatophora,Gastropoda,Theba,Helicidae,Theba pisana,SPECIES,"2294277: Theba pisana (O.F.Müller, 1774)"
"Trachemys scripta (Thunberg In Schoepff, 1792)",3,,2443002,2443002,Animalia,Chordata,,Testudines,Trachemys,Emydidae,Trachemys scripta,SPECIES,"2443002: Trachemys scripta (Thunberg In Schoepff, 1792) | 6157026: Trachemys scripta elegans (Wied, 1838) | 6157035: Trachemys scripta troostii (Holbrook, 1836) | 7062200: Trachemys scripta scripta"
"Trachemys scripta troostii (Holbrook, 1836)",3,,6157035,2443002,Animalia,Chordata,,Testudines,Trachemys,Emydidae,Trachemys scripta,SUBSPECIES,"6157035: Trachemys scripta troostii (Holbrook, 1836)"
Trifolium hybridum L.,3,,6109535,6109535,Plantae,Tracheophyta,Fabales,Magnoliopsida,Trifolium,Fabaceae,Trifolium hybridum,SPECIES,5359402: Trifolium hybridum subsp. elegans (Savi) Asch. & Graebn. | 6109535: Trifolium hybridum L. | 7111306: Trifolium hybridum var. hybridum | 7224427: Trifolium hybridum subsp. hybridum | 7858669: Trifolium hybridum var. elegans (Savi) Boiss.
Trifolium incarnatum L.,3,,5359378,5359378,Plantae,Tracheophyta,Fabales,Magnoliopsida,Trifolium,Fabaceae,Trifolium incarnatum,SPECIES,5359378: Trifolium incarnatum L. | 7302754: Trifolium incarnatum var. incarnatum | 9428248: Trifolium incarnatum subsp. molinerii (Hornem.) Ces.
Triticum aestivum L.,3,,7795888,7795888,Plantae,Tracheophyta,Poales,Liliopsida,Triticum,Poaceae,Triticum aestivum,SPECIES,2706402: Triticum spelta L. | 2706403: Triticum aestivum subsp. spelta (L.) Thell. | 4932510: Triticum aestivum subsp. aestivum | 7795888: Triticum aestivum L.
Tropaeolum majus L.,3,,2889934,2889934,Plantae,Tracheophyta,Brassicales,Magnoliopsida,Tropaeolum,Tropaeolaceae,Tropaeolum majus,SPECIES,2889934: Tropaeolum majus L.
Tsuga heterophylla (Raf.) Sarg.,3,,2687210,2687210,Plantae,Tracheophyta,Pinales,Pinopsida,Tsuga,Pinaceae,Tsuga heterophylla,SPECIES,2687210: Tsuga heterophylla (Raf.) Sarg.
"Umbra pygmaea (DeKay, 1842)",3,,5203111,5203111,Animalia,Chordata,Esociformes,,Umbra,Umbridae,Umbra pygmaea,SPECIES,"5203111: Umbra pygmaea (DeKay, 1842)"
Verbena bonariensis L.,3,,2925514,2925514,Plantae,Tracheophyta,Lamiales,Magnoliopsida,Verbena,Verbenaceae,Verbena bonariensis,SPECIES,2925514: Verbena bonariensis L.
Veronica filiformis Sm.,3,,3172100,3172100,Plantae,Tracheophyta,Lamiales,Magnoliopsida,Veronica,Plantaginaceae,Veronica filiformis,SPECIES,3172100: Veronica filiformis Sm.
Veronica longifolia L.,3,,3172118,3172118,Plantae,Tracheophyta,Lamiales,Magnoliopsida,Veronica,Plantaginaceae,Veronica longifolia,SPECIES,3172118: Veronica longifolia L.
Veronica persica Poir.,3,,3172077,3172077,Plantae,Tracheophyta,Lamiales,Magnoliopsida,Veronica,Plantaginaceae,Veronica persica,SPECIES,3172077: Veronica persica Poir.
"Vespa velutina Lepeletier, 1836",3,,1311477,1311477,Animalia,Arthropoda,Hymenoptera,Insecta,Vespa,Vespidae,Vespa velutina,SPECIES,"1311477: Vespa velutina Lepeletier, 1836 | 6247411: Vespa velutina nigrithorax Buysson, 1905"
Vicia faba L.,3,,2974832,2974832,Plantae,Tracheophyta,Fabales,Magnoliopsida,Vicia,Fabaceae,Vicia faba,SPECIES,2974832: Vicia faba L.
Vicia sativa subsp. sativa,3,,7068379,2975014,Plantae,Tracheophyta,Fabales,Magnoliopsida,Vicia,Fabaceae,Vicia sativa,SUBSPECIES,7068379: Vicia sativa subsp. sativa
Vicia villosa Roth,3,,9182154,9182154,Plantae,Tracheophyta,Fabales,Magnoliopsida,Vicia,Fabaceae,Vicia villosa,SPECIES,2974921: Vicia villosa subsp. varia (Host) Corb. | 2974922: Vicia dasycarpa Ten. | 7225471: Vicia villosa subsp. villosa | 9182154: Vicia villosa Roth
Vinca major L.,3,,3169708,3169708,Plantae,Tracheophyta,Gentianales,Magnoliopsida,Vinca,Apocynaceae,Vinca major,SPECIES,3169708: Vinca major L.
Vitis vinifera L.,3,,5372392,5372392,Plantae,Tracheophyta,Vitales,Magnoliopsida,Vitis,Vitaceae,Vitis vinifera,SPECIES,5372392: Vitis vinifera L. | 7293735: Vitis vinifera var. vinifera
"Zoropsis spinimana (Dufour, 1820)",3,,2153287,2153287,Animalia,Arthropoda,Araneae,Arachnida,Zoropsis,Zoropsidae,Zoropsis spinimana,SPECIES,"2153287: Zoropsis spinimana (Dufour, 1820)"
Acer negundo L.,2,,3189866,3189866,Plantae,Tracheophyta,Sapindales,Magnoliopsida,Acer,Sapindaceae,Acer negundo,SPECIES,3189866: Acer negundo L.
"Acheta domesticus (Linnaeus, 1758)",2,,1718308,1718308,Animalia,Arthropoda,Orthoptera,Insecta,Acheta,Gryllidae,Acheta domesticus,SPECIES,"1718308: Acheta domesticus (Linnaeus, 1758)"
Achillea filipendulina Lam.,2,,3120284,3120284,Plantae,Tracheophyta,Asterales,Magnoliopsida,Achillea,Asteraceae,Achillea filipendulina,SPECIES,3120284: Achillea filipendulina Lam.
Adiantum capillus-veneris L.,2,,2651816,2651816,Plantae,Tracheophyta,Polypodiales,Polypodiopsida,Adiantum,Pteridaceae,Adiantum capillus-veneris,SPECIES,2651816: Adiantum capillus-veneris L.
Alchemilla mollis (Buser) Rothm.,2,,3028528,3028528,Plantae,Tracheophyta,Rosales,Magnoliopsida,Alchemilla,Rosaceae,Alchemilla mollis,SPECIES,3028528: Alchemilla mollis (Buser) Rothm.
"Amandava amandava (Linnaeus, 1758)",2,,2493698,2493698,Animalia,Chordata,Passeriformes,Aves,Amandava,Estrildidae,Amandava amandava,SPECIES,"2493698: Amandava amandava (Linnaeus, 1758)"
Amaranthus albus L.,2,,7905507,7905507,Plantae,Tracheophyta,Caryophyllales,Magnoliopsida,Amaranthus,Amaranthaceae,Amaranthus albus,SPECIES,7905507: Amaranthus albus L.
Amaranthus bouchonii Thell.,2,,5384361,5384361,Plantae,Tracheophyta,Caryophyllales,Magnoliopsida,Amaranthus,Amaranthaceae,Amaranthus bouchonii,SPECIES,5384361: Amaranthus bouchonii Thell. | 7482462: Amaranthus hybridus subsp. bouchonii (Thell.) O.Bolòs & Vigo
Ammi majus L.,2,,3034182,3034182,Plantae,Tracheophyta,Apiales,Magnoliopsida,Ammi,Apiaceae,Ammi majus,SPECIES,3034182: Ammi majus L.
Amsinckia menziesii (Lehm.) A.Nelson & J.F.Macbr.,2,,2925870,2925870,Plantae,Tracheophyta,Boraginales,Magnoliopsida,Amsinckia,Boraginaceae,Amsinckia menziesii,SPECIES,4058401: Amsinckia micrantha Suksd. | 4067952: Amsinckia retrorsa Suksd. | 6395044: Amsinckia menziesii var. menziesii | 6395134: Amsinckia intermedia Fisch. & C.A.Mey.
"Andricus kollari (Hartig, 1843)",2,,1309600,1309600,Animalia,Arthropoda,Hymenoptera,Insecta,Andricus,Cynipidae,Andricus kollari,SPECIES,"1309600: Andricus kollari (Hartig, 1843)"
"Andricus lignicolus (Hartig, 1840)",2,,4497054,4497054,Animalia,Arthropoda,Hymenoptera,Insecta,Andricus,Cynipidae,Andricus lignicolus,SPECIES,"4497054: Andricus lignicolus (Hartig, 1840)"
"Anser caerulescens (Linnaeus, 1758)",2,,2498167,2498167,Animalia,Chordata,Anseriformes,Aves,Anser,Anatidae,Anser caerulescens,SPECIES,"2498167: Anser caerulescens (Linnaeus, 1758) | 8191839: Anser caerulescens caerulescens"
"Anthophila nemorana (Hübner, 1799)",2,,5123474,5123474,Animalia,Arthropoda,Lepidoptera,Insecta,Anthophila,Choreutidae,Anthophila nemorana,SPECIES,"7675186: Choreutis nemorana (Hübner, 1799)"
Anthoxanthum aristatum Boiss.,2,,2705972,2705972,Plantae,Tracheophyta,Poales,Liliopsida,Anthoxanthum,Poaceae,Anthoxanthum aristatum,SPECIES,2705972: Anthoxanthum aristatum Boiss.
"Anthropoides virgo (Linnaeus, 1758)",2,,2474936,2474936,Animalia,Chordata,Gruiformes,Aves,Anthropoides,Gruidae,Anthropoides virgo,SPECIES,"2474936: Anthropoides virgo (Linnaeus, 1758) | 5789355: Grus virgo (Linnaeus, 1758)"
Antirrhinum majus L.,2,,3172001,3172001,Plantae,Tracheophyta,Lamiales,Magnoliopsida,Antirrhinum,Plantaginaceae,Antirrhinum majus,SPECIES,3172001: Antirrhinum majus L.
Apera interrupta (L.) P.Beauv.,2,,5289643,5289643,Plantae,Tracheophyta,Poales,Liliopsida,Apera,Poaceae,Apera interrupta,SPECIES,2702884: Agrostis interrupta L. | 5289643: Apera interrupta (L.) P.Beauv.
"Aproceros leucopoda Takeuchi, 1939",2,,8599762,8599762,Animalia,Arthropoda,Hymenoptera,Insecta,Aproceros,Argidae,Aproceros leucopoda,SPECIES,"8599762: Aproceros leucopoda Takeuchi, 1939"
"Arion vulgaris Moquin-Tandon, 1855",2,,7540164,7540164,Animalia,Mollusca,Stylommatophora,Gastropoda,Arion,Arionidae,Arion vulgaris,SPECIES,"7540164: Arion vulgaris Moquin-Tandon, 1855"
"Armoracia rusticana P.Gaertn., B.Mey. & Scherb.",2,,3041022,3041022,Plantae,Tracheophyta,Brassicales,Magnoliopsida,Armoracia,Brassicaceae,Armoracia rusticana,SPECIES,"3041022: Armoracia rusticana P.Gaertn., B.Mey. & Scherb. | 3690611: Armoracia rustica Schur"
Artemisia biennis Willd.,2,,3121226,3121226,Plantae,Tracheophyta,Asterales,Magnoliopsida,Artemisia,Asteraceae,Artemisia biennis,SPECIES,3121226: Artemisia biennis Willd.
Artemisia verlotiorum Lamotte,2,,3120790,3120790,Plantae,Tracheophyta,Asterales,Magnoliopsida,Artemisia,Asteraceae,Artemisia verlotiorum,SPECIES,3120790: Artemisia verlotiorum Lamotte
Atriplex micrantha Ledeb.,2,,3083680,3083680,Plantae,Tracheophyta,Caryophyllales,Magnoliopsida,Atriplex,Amaranthaceae,Atriplex micrantha,SPECIES,3083680: Atriplex micrantha Ledeb.
Aucuba japonica Thunb.,2,,3033077,3033077,Plantae,Tracheophyta,Garryales,Magnoliopsida,Aucuba,Garryaceae,Aucuba japonica,SPECIES,3033077: Aucuba japonica Thunb. | 9485792: Aucuba japonica f. variegata (Dombrain) Rehder
Barbarea stricta Andrz. ex Besser,2,,5374614,5374614,Plantae,Tracheophyta,Brassicales,Magnoliopsida,Barbarea,Brassicaceae,Barbarea stricta,SPECIES,5374614: Barbarea stricta Andrz. ex Besser | 7560578: Barbarea stricta Andrz.
Berberis thunbergii DC.,2,,3033896,3033896,Plantae,Tracheophyta,Ranunculales,Magnoliopsida,Berberis,Berberidaceae,Berberis thunbergii,SPECIES,3033896: Berberis thunbergii DC.
"Boettgerilla pallens Simroth, 1912",2,,4567717,4567717,Animalia,Mollusca,Stylommatophora,Gastropoda,Boettgerilla,Boettgerillidae,Boettgerilla pallens,SPECIES,"4567717: Boettgerilla pallens Simroth, 1912"
"Bostrychia hagedash (Latham, 1790)",2,,5229203,5229203,Animalia,Chordata,Pelecaniformes,Aves,Bostrychia,Threskiornithidae,Bostrychia hagedash,SPECIES,"5229203: Bostrychia hagedash (Latham, 1790)"
"Botrylloides violaceus Oka, 1927",2,,4354941,4354941,Animalia,Chordata,Stolidobranchia,Ascidiacea,Botrylloides,Styelidae,Botrylloides violaceus,SPECIES,"4354941: Botrylloides violaceus Oka, 1927"
Brassica oleracea L.,2,,3042845,3042845,Plantae,Tracheophyta,Brassicales,Magnoliopsida,Brassica,Brassicaceae,Brassica oleracea,SPECIES,3042845: Brassica oleracea L. | 3042853: Brassica oleracea subsp. caulorapa (DC.) Metzg. | 7836447: Brassica oleracea subsp. capitata (L.) Schübl. & G.Martens
"Bucephala albeola (Linnaeus, 1758)",2,,2498329,2498329,Animalia,Chordata,Anseriformes,Aves,Bucephala,Anatidae,Bucephala albeola,SPECIES,"2498329: Bucephala albeola (Linnaeus, 1758)"
"Callonetta leucophrys (Vieillot, 1816)",2,,2498384,2498384,Animalia,Chordata,Anseriformes,Aves,Callonetta,Anatidae,Callonetta leucophrys,SPECIES,"2498384: Callonetta leucophrys (Vieillot, 1816)"
Campanula poscharskyana Degen,2,,5410151,5410151,Plantae,Tracheophyta,Asterales,Magnoliopsida,Campanula,Campanulaceae,Campanula poscharskyana,SPECIES,5410151: Campanula poscharskyana Degen
"Carassius auratus (Linnaeus, 1758)",2,,4286942,4286942,Animalia,Chordata,Cypriniformes,,Carassius,Cyprinidae,Carassius auratus,SPECIES,"4286942: Carassius auratus (Linnaeus, 1758) | 7193629: Carassius auratus auratus | 9209900: Carassius auratus var. auratus"
"Cernuella virgata (Muller, 1774)",2,,8624880,8624880,Animalia,Mollusca,Stylommatophora,Gastropoda,Cernuella,Geomitridae,Cernuella virgata,SPECIES,"8624880: Cernuella virgata (Muller, 1774)"
Chaenomeles japonica (Thunb.) Lindl. ex Spach,2,,3000610,3000610,Plantae,Tracheophyta,Rosales,Magnoliopsida,Chaenomeles,Rosaceae,Chaenomeles japonica,SPECIES,3000610: Chaenomeles japonica (Thunb.) Lindl. ex Spach
Chaenorhinum origanifolium (L.) Fourr.,2,,7332415,7332415,Plantae,Tracheophyta,Lamiales,Magnoliopsida,Chaenorhinum,Plantaginaceae,Chaenorhinum origanifolium,SPECIES,7351929: Chaenorhinum origanifolium (L.) Kostel. | 8011979: Chaenorrhinum origanifolium (L.) Kostel.
Chaenorhinum origanifolium subsp. origanifolium,2,,7332416,7332415,Plantae,Tracheophyta,Lamiales,Magnoliopsida,Chaenorhinum,Plantaginaceae,Chaenorhinum origanifolium,SUBSPECIES,7351929: Chaenorhinum origanifolium (L.) Kostel. | 8011979: Chaenorrhinum origanifolium (L.) Kostel.
"Chenonetta jubata (Latham, 1801)",2,,2498046,2498046,Animalia,Chordata,Anseriformes,Aves,Chenonetta,Anatidae,Chenonetta jubata,SPECIES,"2498046: Chenonetta jubata (Latham, 1801)"
"Chloephaga melanoptera (Eyton, 1838)",2,,5232422,5232422,Animalia,Chordata,Anseriformes,Aves,Chloephaga,Anatidae,Chloephaga melanoptera,SPECIES,"5232422: Chloephaga melanoptera (Eyton, 1838)"
Colutea arborescens L.,2,,7844167,7844167,Plantae,Tracheophyta,Fabales,Magnoliopsida,Colutea,Fabaceae,Colutea arborescens,SPECIES,7844167: Colutea arborescens L.
"Corbicula fluminea (O.F.Müller, 1774)",2,,8190231,8190231,Animalia,Mollusca,Venerida,Bivalvia,Corbicula,Cyrenidae,Corbicula fluminea,SPECIES,"8190231: Corbicula fluminea (O.F.Müller, 1774)"
Coreopsis tinctoria Nutt.,2,,3133950,3133950,Plantae,Tracheophyta,Asterales,Magnoliopsida,Coreopsis,Asteraceae,Coreopsis tinctoria,SPECIES,3133950: Coreopsis tinctoria Nutt.
Corispermum pallasii Steven,2,,3083975,3083975,Plantae,Tracheophyta,Caryophyllales,Magnoliopsida,Corispermum,Amaranthaceae,Corispermum pallasii,SPECIES,3083975: Corispermum pallasii Steven | 3083977: Corispermum leptopterum (Asch.) Iljin
Cornus sanguinea subsp. australis (C.A.Mey.) Jáv.,2,,3663237,3082234,Plantae,Tracheophyta,Cornales,Magnoliopsida,Cornus,Cornaceae,Cornus sanguinea,SUBSPECIES,"3663237: Cornus sanguinea subsp. australis (C.A.Mey.) Jáv. | 8207659: Cornus sanguinea subsp. australis (C.A.Mey.) Soó, 1978"
Cosmos sulphureus Cav.,2,,3098951,3098951,Plantae,Tracheophyta,Asterales,Magnoliopsida,Cosmos,Asteraceae,Cosmos sulphureus,SPECIES,3098951: Cosmos sulphureus Cav.
Cota austriaca (Jacq.) Sch.Bip.,2,,5390636,5390636,Plantae,Tracheophyta,Asterales,Magnoliopsida,Cota,Asteraceae,Cota austriaca,SPECIES,3102828: Anthemis austriaca Jacq.
Cotoneaster hjelmqvistii Flinck & B.Hylmö,2,,3026092,3026092,Plantae,Tracheophyta,Rosales,Magnoliopsida,Cotoneaster,Rosaceae,Cotoneaster hjelmqvistii,SPECIES,3026092: Cotoneaster hjelmqvistii Flinck & B.Hylmö
Cotoneaster horizontalis Decne.,2,,3025617,3025617,Plantae,Tracheophyta,Rosales,Magnoliopsida,Cotoneaster,Rosaceae,Cotoneaster horizontalis,SPECIES,3025617: Cotoneaster horizontalis Decne.
Crocus tommasinianus Herb.,2,,2747564,2747564,Plantae,Tracheophyta,Asparagales,Liliopsida,Crocus,Iridaceae,Crocus tommasinianus,SPECIES,2747564: Crocus tommasinianus Herb.
"Ctenolepisma longicaudatum Escherich, 1905",2,,6098843,6098843,Animalia,Arthropoda,Zygentoma,Insecta,Ctenolepisma,Lepismatidae,Ctenolepisma longicaudatum,SPECIES,"6098843: Ctenolepisma longicaudatum Escherich, 1905"
"Dendrocygna bicolor (Vieillot, 1816)",2,,2498402,2498402,Animalia,Chordata,Anseriformes,Aves,Dendrocygna,Anatidae,Dendrocygna bicolor,SPECIES,"2498402: Dendrocygna bicolor (Vieillot, 1816)"
"Deroceras invadens Reise, Hutchinson, Schunack & Schlitt, 2011",2,,8745918,8745918,Animalia,Mollusca,Stylommatophora,Gastropoda,Deroceras,Agriolimacidae,Deroceras invadens,SPECIES,"8745918: Deroceras invadens Reise, Hutchinson, Schunack & Schlitt, 2011"
Deutzia scabra Thunb.,2,,2985965,2985965,Plantae,Tracheophyta,Cornales,Magnoliopsida,Deutzia,Hydrangeaceae,Deutzia scabra,SPECIES,2985965: Deutzia scabra Thunb. | 3645253: Deutzia sieboldiana Maxim.
Dianthus barbatus L.,2,,3085421,3085421,Plantae,Tracheophyta,Caryophyllales,Magnoliopsida,Dianthus,Caryophyllaceae,Dianthus barbatus,SPECIES,3085421: Dianthus barbatus L.
Dipsacus strigosus Willd.,2,,7443846,7443846,Plantae,Tracheophyta,Dipsacales,Magnoliopsida,Dipsacus,Caprifoliaceae,Dipsacus strigosus,SPECIES,4104284: Dipsacus strigosus Willd. ex Roem. & Schult.
"Dreissena polymorpha (Pallas, 1771)",2,,2287072,2287072,Animalia,Mollusca,Myida,Bivalvia,Dreissena,Dreissenidae,Dreissena polymorpha,SPECIES,"2287072: Dreissena polymorpha (Pallas, 1771)"
Echinacea purpurea (L.) Moench,2,,3150935,3150935,Plantae,Tracheophyta,Asterales,Magnoliopsida,Echinacea,Asteraceae,Echinacea purpurea,SPECIES,3150935: Echinacea purpurea (L.) Moench
Elaeagnus angustifolia L.,2,,3039269,3039269,Plantae,Tracheophyta,Rosales,Magnoliopsida,Elaeagnus,Elaeagnaceae,Elaeagnus angustifolia,SPECIES,3039269: Elaeagnus angustifolia L.
"Elaphe taeniura (Cope, 1861)",2,,8889878,8889878,Animalia,Chordata,,Squamata,Elaphe,Colubridae,Elaphe taeniura,SPECIES,"8889878: Elaphe taeniura (Cope, 1861) | 10301626: BOLD:ACS7211 | 10864345: BOLD:ADX0840"
Elodea canadensis Michx.,2,,2865448,2865448,Plantae,Tracheophyta,Alismatales,Liliopsida,Elodea,Hydrocharitaceae,Elodea canadensis,SPECIES,2865448: Elodea canadensis Michx.
Elodea nuttallii (Planch.) H.St.John,2,,5329212,5329212,Plantae,Tracheophyta,Alismatales,Liliopsida,Elodea,Hydrocharitaceae,Elodea nuttallii,SPECIES,5329212: Elodea nuttallii (Planch.) H.St.John
"Empicoris rubromaculatus (Blackburn, 1888)",2,,2008616,2008616,Animalia,Arthropoda,Hemiptera,Insecta,Empicoris,Reduviidae,Empicoris rubromaculatus,SPECIES,"2008616: Empicoris rubromaculatus (Blackburn, 1888)"
"Ensis directus (Conrad, 1844)",2,,2287249,2287249,Animalia,Mollusca,Adapedonta,Bivalvia,Ensis,Pharidae,Ensis directus,SPECIES,"2287249: Ensis directus (Conrad, 1844)"
"Ensis leei M.Huber, 2015",2,,8485639,8485639,Animalia,Mollusca,Adapedonta,Bivalvia,Ensis,Pharidae,Ensis leei,SPECIES,"2287253: Ensis americanus (A.Gould, 1870) | 8485639: Ensis leei M.Huber, 2015"
Eranthis hyemalis (L.) Salisb.,2,,3033227,3033227,Plantae,Tracheophyta,Ranunculales,Magnoliopsida,Eranthis,Ranunculaceae,Eranthis hyemalis,SPECIES,3033227: Eranthis hyemalis (L.) Salisb.
Erigeron bonariensis L.,2,,3146717,3146717,Plantae,Tracheophyta,Asterales,Magnoliopsida,Erigeron,Asteraceae,Erigeron bonariensis,SPECIES,3146717: Erigeron bonariensis L. | 5404795: Conyza bonariensis (L.) Cronquist
"Eudocimus albus (Linnaeus, 1758)",2,,5229205,5229205,Animalia,Chordata,Pelecaniformes,Aves,Eudocimus,Threskiornithidae,Eudocimus albus,SPECIES,"5229205: Eudocimus albus (Linnaeus, 1758)"
"Eudocimus ruber (Linnaeus, 1758)",2,,5229204,5229204,Animalia,Chordata,Pelecaniformes,Aves,Eudocimus,Threskiornithidae,Eudocimus ruber,SPECIES,"5229204: Eudocimus ruber (Linnaeus, 1758)"
Euphorbia maculata L.,2,,3067119,3067119,Plantae,Tracheophyta,Malpighiales,Magnoliopsida,Euphorbia,Euphorbiaceae,Euphorbia maculata,SPECIES,3067119: Euphorbia maculata L. | 3067128: Chamaesyce maculata (L.) Small
"Exaireta spinigera (Wiedemann, 1830)",2,,1579447,1579447,Animalia,Arthropoda,Diptera,Insecta,Exaireta,Stratiomyidae,Exaireta spinigera,SPECIES,"1579447: Exaireta spinigera (Wiedemann, 1830)"
